attack_type,variant,blend_ratio,seed,detection_rate
source_copy,ens_minus_seq,0.5,3,0.0
source_copy,ens_minus_trans,0.5,3,0.0
source_copy,ens_minus_ctx,0.5,3,0.0
source_copy,ens_full,0.5,4,0.0
source_copy,ens_minus_scalars,0.5,4,0.0
source_copy,ens_minus_freq,0.5,4,0.0
source_copy,ens_minus_seq,0.5,4,0.0
source_copy,ens_minus_trans,0.5,4,0.0
source_copy,ens_minus_ctx,0.5,4,0.0
source_copy,ens_full,0.7,0,1.0
source_copy,ens_minus_scalars,0.7,0,1.0
source_copy,ens_minus_freq,0.7,0,0.0
source_copy,ens_minus_seq,0.7,0,1.0
source_copy,ens_minus_trans,0.7,0,1.0
source_copy,ens_minus_ctx,0.7,0,1.0
source_copy,ens_full,0.7,1,1.0
source_copy,ens_minus_scalars,0.7,1,1.0
source_copy,ens_minus_freq,0.7,1,0.0
source_copy,ens_minus_seq,0.7,1,1.0
source_copy,ens_minus_trans,0.7,1,1.0
source_copy,ens_minus_ctx,0.7,1,1.0
source_copy,ens_full,0.7,2,1.0
source_copy,ens_minus_scalars,0.7,2,1.0
source_copy,ens_minus_freq,0.7,2,0.0
source_copy,ens_minus_seq,0.7,2,1.0
source_copy,ens_minus_trans,0.7,2,1.0
source_copy,ens_minus_ctx,0.7,2,1.0
source_copy,ens_full,0.7,3,1.0
source_copy,ens_minus_scalars,0.7,3,1.0
source_copy,ens_minus_freq,0.7,3,0.0
source_copy,ens_minus_seq,0.7,3,1.0
source_copy,ens_minus_trans,0.7,3,1.0
source_copy,ens_minus_ctx,0.7,3,1.0
source_copy,ens_full,0.7,4,1.0
source_copy,ens_minus_scalars,0.7,4,1.0
source_copy,ens_minus_freq,0.7,4,0.0
source_copy,ens_minus_seq,0.7,4,1.0
source_copy,ens_minus_trans,0.7,4,1.0
source_copy,ens_minus_ctx,0.7,4,1.0
source_copy,ens_full,1.0,0,1.0
source_copy,ens_minus_scalars,1.0,0,1.0
source_copy,ens_minus_freq,1.0,0,0.0
source_copy,ens_minus_seq,1.0,0,1.0
source_copy,ens_minus_trans,1.0,0,1.0
source_copy,ens_minus_ctx,1.0,0,1.0
source_copy,ens_full,1.0,1,1.0
source_copy,ens_minus_scalars,1.0,1,1.0
source_copy,ens_minus_freq,1.0,1,0.0
source_copy,ens_minus_seq,1.0,1,1.0
source_copy,ens_minus_trans,1.0,1,1.0
source_copy,ens_minus_ctx,1.0,1,1.0
source_copy,ens_full,1.0,2,1.0
source_copy,ens_minus_scalars,1.0,2,1.0
source_copy,ens_minus_freq,1.0,2,0.0
source_copy,ens_minus_seq,1.0,2,1.0
source_copy,ens_minus_trans,1.0,2,1.0
source_copy,ens_minus_ctx,1.0,2,1.0
source_copy,ens_full,1.0,3,1.0
source_copy,ens_minus_scalars,1.0,3,1.0
source_copy,ens_minus_freq,1.0,3,0.0
source_copy,ens_minus_seq,1.0,3,1.0
source_copy,ens_minus_trans,1.0,3,1.0
source_copy,ens_minus_ctx,1.0,3,1.0
source_copy,ens_full,1.0,4,1.0
source_copy,ens_minus_scalars,1.0,4,1.0
source_copy,ens_minus_freq,1.0,4,0.0
source_copy,ens_minus_seq,1.0,4,1.0
source_copy,ens_minus_trans,1.0,4,1.0
source_copy,ens_minus_ctx,1.0,4,1.0
